# file...... Output/Qh/house_Qh_file_007.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6C_tm_0_C_6_Meter_16_121:Qh,house_0_7C_tm_0_C_7_Meter_16_122:Qh,house_0_8C_tm_0_C_8_Meter_16_123:Qh,house_0_9C_tm_0_C_9_Meter_16_124:Qh,house_0_10C_tm_0_C_10_Meter_16_125:Qh,house_0_11C_tm_0_C_11_Meter_16_126:Qh,house_0_12C_tm_0_C_12_Meter_16_127:Qh,house_0_13C_tm_0_C_13_Meter_16_128:Qh,house_0_14C_tm_0_C_14_Meter_16_129:Qh,house_0_15C_tm_0_C_15_Meter_16_130:Qh,house_0_1C_tm_0_C_1_Meter_17_131:Qh,house_0_2C_tm_0_C_2_Meter_17_132:Qh,house_0_3C_tm_0_C_3_Meter_17_133:Qh,house_0_4C_tm_0_C_4_Meter_17_134:Qh,house_0_5C_tm_0_C_5_Meter_17_135:Qh,house_0_6C_tm_0_C_6_Meter_17_136:Qh,house_0_7C_tm_0_C_7_Meter_17_137:Qh,house_0_8C_tm_0_C_8_Meter_17_138:Qh,house_0_1A_tm_0_A_1_Meter_19_139:Qh,house_0_2A_tm_0_A_2_Meter_19_140:Qh
2010-08-16 14:46:00 UTC,-34870.0885635,-52298.8077945,+0,+0,+0,-61019.7209599,+0,-43586.1030891,-30514.4559589,+0,-47950.7935331,-39235.0907641,-52307.2942667,-39234.4048801,-61032.1716912,-34875.3929539,+0,+0,+0,-30258.6735315
2010-08-16 14:46:30 UTC,-34863.2354543,-52288.5296591,+0,+0,+0,-61007.7286147,+0,-43577.5370526,-30508.4586593,+0,-47940.7704628,-39226.8893728,-52296.3606672,-39226.2036738,-61019.413977,+0,-43582.4645588,+0,+0,-30276.4167821
2010-08-16 14:47:00 UTC,-34843.6484419,-52259.1535079,-26134.53085,-34843.5474031,+0,-60973.4530452,+0,-43553.0542871,-30491.3176538,+0,-47919.9551838,-39209.8572419,-52273.6544586,-39209.1719273,-60992.9195629,+0,-43563.5417188,+0,+0,-30297.1638584
2010-08-16 14:47:30 UTC,-34831.6810106,-52241.2050299,-26125.5544196,-34831.5799079,+0,-60952.5110805,+0,-43538.0956092,-30480.8447033,+0,-47903.4943894,-39196.3881738,-52255.6983105,-39195.7031633,-60971.9676884,+0,-43548.5774718,+0,+0,-30289.1782373
2010-08-16 14:48:00 UTC,-34820.1367541,-52223.8912201,-26116.8954004,-34820.0355897,+0,+0,+0,-43523.6658781,-30470.7420815,+0,-47884.0484591,-39180.4765139,-52234.4858472,-39179.7918625,-60947.2162281,+0,-43530.8994853,+0,-47604.9193886,-30296.8538307
2010-08-16 14:48:30 UTC,-34775.5174011,-52156.9721438,-26083.4276889,-34775.4159973,-43468.5733386,+0,-47813.9933459,-43467.8939657,-30431.6947457,-60852.1609328,-47835.1628069,-39140.4757595,+0,-39139.7920114,-60884.992859,+0,-43486.4583155,+0,-47643.4723919,-30321.3904906
2010-08-16 14:49:00 UTC,-34754.8125229,-52125.9194462,-26067.8975459,-34754.7110075,-43442.6928423,+0,-47785.5256243,-43442.0139255,-30413.5754693,-60815.9309631,-47806.6755272,-39117.1660018,+0,-39116.4827801,-60848.7332511,+0,-43460.5609823,+0,-47659.0212484,-30331.2863992
2010-08-16 14:49:30 UTC,-34736.9030673,-52099.0592592,-26054.46417,-34736.8014552,-43420.3065432,+0,-47760.901408,-43419.6280209,-30397.9025259,-60784.5925017,-47784.8291897,-39099.2902044,+0,-39098.6073865,-60820.9264667,+0,-43440.7008244,+0,-47664.2501976,-30334.6143098
2010-08-16 14:50:00 UTC,-34733.9480596,-52094.6276264,-26052.2475962,-34733.8463878,-43416.6128976,+0,-47756.8385072,-43415.9344533,-30395.3163708,-60779.4218975,-47774.810671,-39091.092429,+0,-39090.4098265,-60808.1743517,-34747.3964166,-43431.5931896,-52121.025313,-47634.9149678,-30315.9440853
2010-08-16 14:50:30 UTC,-34746.2379185,-52113.0596724,-26061.4658717,-34746.1363132,-43431.9748642,+0,-47773.7361815,-43431.2961492,-30406.0714865,-60800.9270332,-47794.39745,+0,+0,-39106.4363749,-60833.105091,-34761.6423427,-43449.3992187,-52142.3942479,-47632.4568232,-30314.3796247
2010-08-16 14:51:00 UTC,-34778.2974196,-52161.1417711,-26085.5127959,-34778.1959873,-43472.0483092,+0,-47817.8156951,-43471.3688882,+0,-60857.0256369,-47836.7249115,+0,+0,-39141.0700991,-60886.9809675,-34792.4281035,-43487.8784409,-52188.5729874,-47621.1971596,-30307.2135286
2010-08-16 14:51:30 UTC,-34777.6429849,-52160.1602642,-26085.0219231,-34777.541549,-43471.2302846,+0,-47816.9158939,-43470.550878,+0,-60855.8804882,-47832.2466963,+0,-52177.9783133,-39137.405876,-60881.2809386,-34789.1709922,-43483.8073666,-52183.6873101,-47621.1245749,-30307.1673326
2010-08-16 14:52:00 UTC,-34770.5091806,-52149.4611497,-26079.6710585,-34770.4077063,-43462.3132366,-60845.4657069,-47807.1074252,-43461.6339871,+0,-60843.39756,-47830.1681856,+0,-52175.710984,-39135.70517,+0,-34787.6592423,-43481.9178256,-52181.4196804,-47602.1845926,-30295.1131765
2010-08-16 14:52:30 UTC,-34802.3993829,-52197.2893387,-26103.5909956,-34802.2980801,-43502.1750631,-60901.2707908,-47850.9541645,-43501.4951112,+0,-60899.1999203,-47874.0475137,+0,-52223.5764565,-39171.6086821,+0,-34819.5737121,-43521.8078255,-52229.2914868,-47581.5120834,-30281.9563716
2010-08-16 14:53:00 UTC,-34812.5066907,-52212.4480459,+0,-34812.4054422,-43514.8089043,-60918.9577014,-47864.8509873,-43514.1287298,+0,-60916.8859679,-47883.1117657,+0,-52233.4641353,-39179.0253517,+0,-34826.1663563,-43530.0479931,-52239.180474,-47620.8283622,-30306.9788109
2010-08-16 14:53:30 UTC,-34818.8113084,-52221.9035662,+0,-34818.7100936,-43522.6894933,-60929.9902346,-47873.5193841,-43522.0091799,+0,-60927.9179629,-47891.7852473,+0,-52242.9255449,-39186.12228,+0,-34832.4747839,-43537.9329174,-52248.6431354,-47598.4640752,-30292.7452918
2010-08-16 14:54:00 UTC,-34819.3976182,-52222.7829001,+0,-34819.2964066,-43523.4223635,-60931.0162258,-47874.325518,-43522.7420372,-30470.0950837,-60928.943904,-47894.3763287,-39195.956026,-52245.7520088,-39188.2423883,+0,-34834.3593386,-43540.2884285,-52251.4699733,-47585.3281597,-30284.3850742
2010-08-16 14:54:30 UTC,-34811.0629746,-52210.2827941,+0,-34810.9617183,-43513.0043011,-60916.4313238,-47862.8659814,-43512.3241584,-30462.8012614,-60914.3597137,-47880.2219697,-39177.3453758,-52230.3118208,-39176.6608253,+0,-34824.0645394,-43527.4209254,-52236.027742,-47604.1629257,-30296.3722666
2010-08-16 14:55:00 UTC,-34835.825661,-52247.4215211,+0,-34835.7244935,-43543.9569683,-60959.7638878,-47896.9129208,+0,-30484.4714434,-60957.6903007,-47911.7355364,-39203.1312879,-52264.6882595,-39202.4461856,+0,-34846.9850463,-43556.0694498,-52270.4085477,-47597.3437695,-30292.0321625
2010-08-16 14:55:30 UTC,-34841.9857675,-52256.6603069,+0,-34841.884633,-43551.6569225,-60970.5435389,-47905.382625,+0,-30489.8622821,-60968.4694261,+0,-39212.7560203,-52277.5193713,-39212.0707008,+0,-34855.5402346,-43566.7626078,-52283.2413571,-47617.2531152,-30304.7032598
2010-08-16 14:56:00 UTC,-34822.4841977,-52227.4123019,-26118.6559389,-34822.3829588,-43527.2805266,-60936.4174863,-47878.5693665,+0,-30472.7960481,-60934.345038,+0,-39192.0548375,-52249.9218052,-39191.3699853,+0,-34837.1394618,-43543.7634214,-52255.6401397,-47621.0940911,-30307.1478091
2010-08-16 14:56:30 UTC,-34812.4156619,-52212.311744,-26111.1038157,-34812.314369,-43514.6951492,-60918.7984233,-47864.7258525,+0,-30463.9848604,-60916.7268346,+0,-39177.2997501,-52230.2512145,-39176.615231,-60942.2745476,-34824.0240272,-43527.3703967,-52235.9669462,-47674.7188321,-30341.2767204
2010-08-16 14:57:00 UTC,-34796.5349434,-52188.4942092,-26099.1921389,-34796.4335653,-43494.8447125,-60891.0085458,-47842.8910046,+0,-30450.0873088,-60888.9383132,+0,-39162.1334856,-52210.0324678,-39161.449309,-60918.6825906,-34810.5431075,-43510.5205513,-52215.7455238,-47682.8995838,-30346.483275
2010-08-16 14:57:30 UTC,+0,-52175.8173064,-26092.8521391,-34787.9809944,-43484.2793012,-60876.2173603,-47831.2693886,+0,-30442.6903256,-60874.1478495,+0,-39150.9519193,-52195.1258795,-39150.2679952,-60901.2890504,-34800.6040882,-43498.0977385,-52200.8369632,-47718.4327624,+0
2010-08-16 14:58:00 UTC,+0,-52156.6987119,-26083.2905061,+0,-43468.3451394,-60853.9101225,-47813.7423181,+0,-30431.5346091,-60851.8417007,+0,-39134.937511,-52173.7764389,-39134.2539485,-60876.377759,-34786.3692745,-43480.3055987,-52179.4846972,-47693.9834479,+0
2010-08-16 14:58:30 UTC,+0,-52132.5209632,-26071.1986776,+0,-43448.1944863,-60825.6999525,-47791.5772413,+0,-30417.4268714,-60823.6329081,-47800.401364,-39112.031942,-52143.2401201,-39111.348897,-60840.7468887,-34766.0090778,-43454.857323,-52148.944337,-47675.2352749,+0
2010-08-16 14:59:00 UTC,+0,-52128.301992,-26069.0886764,+0,-43444.6782356,-60820.7773314,-47787.7094776,-43443.99931,-30414.9650978,-60818.7105274,-47799.0736037,-39110.9455001,-52141.7917417,-39110.2624797,-60839.0568688,-34765.0433664,-43453.6502772,-52147.4957669,-47662.9829624,+0
2010-08-16 14:59:30 UTC,+0,-52107.2469554,-26058.5585851,+0,-43427.1301692,-60796.2106863,-47768.4071631,-43426.4515528,-30402.6794649,-60794.1450822,-47779.7644958,-39095.1457944,-52120.7285301,-39094.4631309,-60814.4795589,-34750.9993969,-43436.0966745,-52126.4297676,-47663.8933259,+0
2010-08-16 15:00:00 UTC,+0,+0,-26074.2344472,+0,-43453.2535012,-60832.7823866,-47797.1419967,-43452.5744245,-30420.9687544,-60830.7149963,-47804.5385854,-39115.4172293,-52147.7531804,-39114.7341078,-60846.0128891,+0,-43458.6184051,-52153.4579946,-47622.5090693,+0
2010-08-16 15:00:30 UTC,+0,+0,-26085.7814737,+0,-43472.4962587,-60859.7215363,-47818.3084172,-43471.816843,+0,-60857.6528308,-47820.1173133,-39128.164546,-52164.7471318,-39127.4811365,-60865.8420401,+0,-43472.7807788,-52170.454195,-47601.0685769,+0
2010-08-16 15:01:00 UTC,+0,+0,-26088.2430412,+0,-43476.5983838,-60865.4643598,+0,-43475.9188958,+0,-60863.3953739,-47821.8241616,-39129.5611772,-52166.6090358,-39128.8777362,-60868.0145766,+0,-43474.3324475,-52172.2858674,-47603.3194743,-30295.835338
2010-08-16 15:01:30 UTC,-34782.4021468,+0,+0,-34782.3006927,-43477.1791273,-60866.2773794,+0,-43476.4996291,+0,-60864.2083539,-47825.0044622,-39132.1634626,-52170.0782457,-39131.4799629,-60872.0625745,+0,-43477.2236082,-52175.7555319,-47577.5298324,-30279.4217868
2010-08-16 15:02:00 UTC,-34767.911994,+0,+0,-34767.8104618,-43459.0668573,-60840.9208704,+0,-43458.3876782,+0,-60838.8530828,-47810.2627049,-39120.1266609,-52154.0315097,+0,-60853.3386685,+0,-43463.8506223,-52159.7066912,-47614.7798651,-30303.1291853
2010-08-16 15:02:30 UTC,-34779.1659599,+0,+0,-34779.0644883,+0,-60860.6143331,+0,-43472.4545606,+0,-60858.5455839,-47823.2016225,-39130.713963,-52168.14586,+0,-60869.8077983,+0,-43475.613202,-52173.8228933,-47656.5689957,-30329.7254449
2010-08-16 15:03:00 UTC,-34805.9477078,+0,+0,-34805.8463802,+0,-60907.4800654,+0,-43505.9303775,+0,-60905.4090287,-47857.2236061,-39158.5525367,-52205.2585625,+0,-60913.1122281,+0,-43506.5420871,-52210.9404639,-47629.0584139,-30312.21662
2010-08-16 15:03:30 UTC,-34829.4615483,+0,+0,-34829.3603468,+0,-60948.6272436,+0,-43535.3214774,-30478.9020745,+0,-47885.3887642,-39181.5987476,-52235.9823781,+0,-60948.9618742,-34827.8453004,-43532.1466186,-52241.6683086,-47619.1291048,-30305.897214
2010-08-16 15:04:00 UTC,-34808.9791015,+0,+0,-34808.8777902,+0,-60912.7847415,+0,-43509.719465,-30460.9774538,+0,-47864.3549806,-39164.3878015,-52213.0377855,+0,-60922.1893028,-34812.5469135,-43513.0251149,-52218.7207064,-47652.397328,-30327.0704305
2010-08-16 15:04:30 UTC,-34808.9080732,-52207.0511435,-26108.4628697,-34808.8067616,+0,-60912.660448,-47859.8759494,-43509.6306833,-30460.9152956,+0,-47871.6399158,-39170.348718,-52220.9485424,+0,-60931.4618356,-34817.8454256,-43519.6477425,-52226.6684822,-47647.4436894,-30323.9177384
2010-08-16 15:05:00 UTC,-34820.6566552,-52224.6713957,-26117.2751411,-34820.5554065,+0,-60933.2194457,-47876.0293879,-43524.3158107,-30471.1967272,+0,-47888.6955466,-39184.3045306,+0,-39183.5974456,-60953.1708681,-34830.2504044,-43535.1527659,-52245.2759679,-47676.4983969,-30342.4093059
2010-08-16 15:05:30 UTC,-34833.1993933,-52243.4827052,-26126.6830858,-34833.0982117,+0,-60955.1681475,-47893.2747327,-43539.9935927,-30482.1632327,+0,-47908.9417737,-39200.8710562,+0,-39200.1635783,-60978.9410079,-34844.975982,+0,-52267.3643551,-47707.5399995,-30362.1654118
2010-08-16 15:06:00 UTC,-34851.6373969,-52271.1355984,-26140.5128984,-34851.5363139,+0,+0,-47918.6256351,-43563.0401557,-30498.2987069,+0,-47930.732861,-39218.7016676,+0,-39217.9937668,-61006.6775023,-34860.8251744,+0,-52291.1381661,-47691.6399131,-30352.0459668
2010-08-16 15:06:30 UTC,-34872.8813021,-52302.9967188,-26156.4473359,-34872.7803322,+0,+0,-47947.8344462,-43589.5939524,-30516.889682,+0,-47959.9529495,-39242.611077,+0,-39241.9026093,-61043.8699006,-34882.0776614,+0,-52323.0169264,-47694.2654569,-30353.716967
2010-08-16 15:07:00 UTC,-34881.264775,-52315.5700589,-26162.7355358,-34881.1638497,-43600.7545413,+0,-47959.3611064,-43600.0728654,-30524.2262302,+0,-47976.7344382,+0,+0,-39255.6337781,-61065.2299934,-34894.2832496,+0,-52341.3253258,-47663.5068562,-30334.1409744
2010-08-16 15:07:30 UTC,-34874.2080814,-52304.9865919,-26157.4425145,-34874.1071185,-43591.9059218,+0,-47949.6586703,-43591.2523587,-30518.0507736,-61040.0890313,-47969.8447937,+0,+0,-39249.9964433,-61056.4606019,-34889.2722422,+0,-52333.8088078,-47672.3191121,-30339.7494436
2010-08-16 15:08:00 UTC,-34862.3826391,-52287.2510653,-26148.5725932,-34862.2816133,-43577.1244812,+0,-47933.3995547,-43576.4711597,-30507.7020878,-61004.1604382,-47957.1415754,+0,-52314.2174522,-39239.6022501,-61040.2613801,-34880.0328801,+0,+0,-47636.2539924,-30316.7961714
2010-08-16 15:08:30 UTC,-34866.0305446,-52292.7221101,-26151.3087814,-34865.9295383,-43581.6842514,+0,-47938.4151572,-43581.0308553,-30510.8944444,-61010.5436446,+0,+0,-52323.2844049,-39246.4033009,-61050.841028,-34886.0783104,+0,+0,+0,-30312.2489039
2010-08-16 15:09:00 UTC,-34855.5985405,-52277.0764304,-26143.4840374,-34855.4800378,-43568.6445659,+0,-47924.071917,-43567.9913829,-30501.7651846,-60992.2894341,+0,+0,-52304.3663556,-39232.2130191,-61028.7667645,-34873.4646182,-43589.1663541,+0,+0,-30292.927636
2010-08-16 15:09:30 UTC,-34878.2498015,-52311.0482707,-26160.4740916,-34878.1313967,-43596.9579481,+0,-47955.2157389,-43596.3043024,+0,-61031.9252397,+0,+0,-52336.4138739,-39256.2516134,-61066.1609666,-34894.8324413,-43615.874067,+0,+0,-30288.7438771
2010-08-16 15:10:00 UTC,-34878.2704077,-52311.0791754,+0,-34878.152003,-43596.9837053,+0,-47955.2440709,+0,+0,-61031.9195049,+0,+0,-52331.986038,-39252.9303281,-61060.9944077,-34891.8801623,-43612.1840037,+0,+0,-30262.703731
2010-08-16 15:10:30 UTC,-34865.0958937,-52291.3203422,+0,-34864.9774321,-43580.5159664,-61010.9842511,-47937.1300808,+0,+0,-61008.8664058,+0,-39239.515543,-52313.1855527,-39238.8282303,-61039.0573225,-34879.3448566,-43596.5160835,+0,+0,-30261.7128607
2010-08-16 15:11:00 UTC,-34849.1725544,-52267.4388844,+0,-34849.0540238,-43560.6122801,-60983.1197913,-47915.2366575,+0,+0,-60981.0033427,+0,-39221.5902663,-52289.2886638,-39220.9033594,-61011.1735685,-34863.4115011,-43576.6009299,+0,+0,-30264.2885873
2010-08-16 15:11:30 UTC,-34822.9758015,-52228.1495979,+0,-34822.8571571,-43527.8671418,-60937.2777502,-47879.218044,+0,+0,-60935.1636001,-47894.9619882,-39189.4110337,-52246.3892681,-39188.7248555,-60961.1170018,-34834.8081411,-43540.849496,+0,+0,-30295.7897899
2010-08-16 15:12:00 UTC,-34816.3343772,-52218.1889429,+0,+0,-43519.565565,-60925.6558348,-47870.0865727,+0,+0,-60923.5422674,-47883.7931648,-39180.2721259,-52234.2058323,-39179.5861547,-60946.9009279,-34826.6847819,-43530.6960827,+0,+0,-30322.7801513
2010-08-16 15:12:30 UTC,-34810.6013086,-52209.5906189,+0,+0,-43512.3994049,-60915.6234628,-47862.2040239,+0,+0,-60913.5103987,-47880.0783823,-39177.2324991,-52230.1535869,-39176.5465967,+0,-34823.9829294,-43527.286851,+0,+0,-30331.0497651
2010-08-16 15:13:00 UTC,-34798.9042907,-52192.0077054,-26100.9593217,+0,-43497.778491,-60895.1546976,-47846.1214821,+0,-30452.1508857,-60893.0426603,-47866.1111638,-39165.8037999,-52214.9175406,-39165.1181564,+0,+0,-43514.5894766,-52220.6366811,-47664.3744981,+0
2010-08-16 15:13:30 UTC,-34789.0490746,-52177.2271023,-26093.5672091,+0,-43485.4597729,-60877.8756246,-47832.5712827,+0,-30443.526384,-60875.7977533,-47850.0212595,-39152.6382096,-52197.3659768,-39151.9528643,+0,+0,-43499.9624027,-52203.0827913,-47638.4971566,+0
2010-08-16 15:14:00 UTC,-34775.8873845,-52157.4875343,-26083.6950057,+0,-43469.0080638,-60854.8438356,-47814.4749242,-43468.3288317,-30432.0083184,-60852.767095,-47834.459035,-39139.9043938,-52180.3900293,-39139.219337,+0,+0,-43485.8150341,-52186.1045933,-47651.8589105,+0
2010-08-16 15:14:30 UTC,+0,-52148.7534691,-26079.3269025,+0,-43461.7287607,-60844.6530782,-47806.4679214,-43461.0496567,-30426.9119791,-60842.576838,-47824.411982,-39131.6833761,-52169.4302693,-39130.9985057,+0,+0,-43476.6814194,-52175.1433805,-47637.3244402,+0
2010-08-16 15:15:00 UTC,+0,-52156.3183547,-26083.1102727,-34774.9889608,-43468.0336251,-60853.479657,-47813.4030724,-43467.3544101,-30431.3261007,-60851.4029833,-47833.3791067,-39139.0207408,-52179.2119967,-39138.335704,+0,+0,-43484.8332886,-52184.9264048,-47603.8616693,+0
2010-08-16 15:15:30 UTC,+0,-52149.8946643,-26079.8976401,-34770.7058379,-43462.6798764,-60845.9846052,-47807.5141185,-43462.0007557,-30427.5778682,-60843.9082996,-47827.4863666,-39134.1989965,-52172.783941,-39133.514069,+0,+0,-43479.4762932,-52178.4974969,-47597.8244264,+0
2010-08-16 15:16:00 UTC,+0,-52152.1931452,-26081.0471623,-34772.2383956,-43464.5955181,-60848.6664333,-47809.6212636,-43463.9163636,-30428.9190351,-60846.589996,-47829.5948658,-39135.9242795,-52175.0839831,-39135.2393129,+0,+0,-43481.393096,-52180.7978439,-47610.9859874,+0
2010-08-16 15:16:30 UTC,+0,-52143.4287764,-26076.6639037,-34766.3945792,-43457.2909588,-60838.4403183,-47801.5864799,-43456.611933,-30423.8050137,-60836.364383,-47819.1712664,-39127.3951521,-52163.7134699,-39126.7103787,+0,-34779.6616529,-43471.917169,-52169.4258236,-47598.8155142,-30292.9883512
2010-08-16 15:17:00 UTC,+0,-52145.7822761,-26077.8409422,-34767.9638219,-43459.2524554,-60841.1863415,+0,-43458.573395,-30425.1782843,-60839.1102713,-47818.5390307,-39126.8778243,-52163.0237998,-39126.1930627,+0,-34779.2018131,-43471.3424138,-52168.7360623,-47615.4754073,-30303.5913816
2010-08-16 15:17:30 UTC,+0,-52146.5116744,-26078.2057304,-34768.4501623,-43459.8603634,-60842.0373906,+0,-43459.1812924,-30425.6038888,-60839.9612787,-47817.5866695,-39126.098553,-52161.9849231,-39125.413809,-60862.6309538,-34778.5091381,-43470.4766374,-52167.6970475,-47612.0100536,-30301.3717981
2010-08-16 15:18:00 UTC,+0,-52138.5008791,-26074.199351,-34763.1088061,-43453.1838612,-60832.6905322,+0,-43452.5049077,-30420.9295787,-60830.6148792,-47810.2397131,-39120.086894,-52153.9705453,-39119.4022862,-60853.2794872,-34773.1655234,-43463.7976374,-52159.6816075,-47673.1805187,-30340.3031213
2010-08-16 15:18:30 UTC,-34756.1543403,-52127.9245642,+0,-34756.0568386,-43444.3691568,-60820.3502693,+0,-43443.6903586,-30414.758284,-60818.2752223,-47801.0482472,-39112.5659618,-52143.9440967,-39111.8815245,-60841.5802633,-34766.4803532,-43455.4418233,-52149.6538299,-47671.1845576,-30339.0328123
2010-08-16 15:19:00 UTC,-34749.3377058,-52117.7011367,+0,-34749.2401656,-43435.8485622,-60808.4217492,+0,-43435.1699141,+0,-60806.3472881,-47789.8934202,-39103.4385061,-52131.7759289,-39102.7542757,-60827.3820035,-34758.3671841,-43445.3011493,-52137.4840489,-47671.6035286,-30339.2994622
2010-08-16 15:19:30 UTC,-34754.6970745,-52125.7389916,+0,-34754.5995646,-43442.5476171,-60817.8001805,+0,-43441.868851,+0,-60815.7252589,-47793.4598711,-39106.3567603,-52135.6663679,-39105.6724638,-60831.9215086,-34760.9611479,-43448.5433524,-52141.3750034,-47633.1920789,-30314.852884
2010-08-16 15:20:00 UTC,-34753.1662057,+0,+0,-34753.0686872,-43440.6340757,-60815.1212926,+0,-43439.9553433,+0,-60813.0465025,-47788.3064592,-39102.1399726,-52130.0448032,-39101.4557716,-60825.3620631,-34757.2129499,-43443.8584685,-52135.7526937,-47649.6977886,-30325.3577757
2010-08-16 15:20:30 UTC,-34742.2333412,+0,+0,-34742.1358055,-43426.9682846,-60795.9897126,-47768.2325075,-43426.2897798,+0,-60793.9157235,-47776.065384,-39092.1238021,-52116.691634,-39091.4397974,-60809.7813842,-34748.3097801,-43432.7302616,-52122.3979371,-47652.8268924,-30327.3493854
2010-08-16 15:21:00 UTC,-34748.0921063,+0,+0,-34747.9946037,+0,-60806.2420443,-47776.2878899,-43433.6129366,+0,-60804.1675515,-47778.7903048,-39094.3534732,-52119.6640954,-39093.6694179,-60813.2497603,-34750.2916794,-43435.2074433,-52125.3707927,-47619.1765102,-30305.93294
2010-08-16 15:21:30 UTC,-34748.8398205,+0,-26063.4235882,-34748.7423222,+0,-60807.5504795,-47777.3159435,-43434.5475412,+0,-60805.4759225,+0,-39099.1205739,-52126.0193037,-39098.4364106,-60820.665248,-34754.5290371,-43440.5037292,-52131.7268435,-47573.8908518,-30277.1113403
2010-08-16 15:22:00 UTC,-34762.1268159,+0,-26073.3897921,-34762.0293925,+0,-60830.8015708,-47795.5846104,-43451.155606,-30419.9850948,-60828.725872,+0,-39115.5276621,-52147.8922341,-39114.843127,-60846.1873769,-34769.1128912,-43458.7321316,-52153.6026735,-47590.5928305,-30287.7411458
2010-08-16 15:22:30 UTC,-34765.595463,+0,-26075.9915273,-34765.4980591,+0,-60836.8714029,-47800.3537518,-43455.4912376,-30423.020583,-60834.7954061,+0,-39122.3563286,+0,-39121.6716388,-60856.8097435,-34775.1827236,-43466.3188333,-52162.7074424,-47587.8206038,-30285.9767904
2010-08-16 15:23:00 UTC,-34784.4770591,+0,-26090.1540844,-34784.3797614,+0,-60869.9125608,-47826.3145939,-43479.0922674,-30439.544276,+0,+0,-39146.0112277,+0,+0,-60893.6062411,-34796.2089774,-43492.5996107,-52194.2468934,-47562.4702227,-30269.8427961
2010-08-16 15:23:30 UTC,-34807.2332196,+0,-26107.2228435,-34807.1360495,+0,-60909.7338703,-47857.6026843,-43507.5363046,-30459.4586836,+0,+0,+0,+0,+0,-60936.8695822,-34820.9305154,-43523.4991352,-52231.3292827,-47564.0303142,-30270.8357006
2010-08-16 15:24:00 UTC,-34809.4618765,+0,-26108.8944966,-34809.3647189,+0,-60913.633827,-47860.666928,-43510.3220119,-30461.4090294,+0,+0,+0,+0,+0,-60940.7721971,-34823.1605476,-43526.2864592,-52234.6743384,-47571.0208663,-30275.2847668
2010-08-16 15:24:30 UTC,-34811.0922847,-52210.3189774,-26110.1174201,-34810.9951362,+0,-60916.4869001,-47862.9086225,-43512.3599388,-30462.8358346,+0,+0,+0,+0,+0,-60947.5192065,-34827.0159237,-43531.1053055,-52240.4574154,-47557.0884912,-30266.4176475
2010-08-16 15:25:00 UTC,-34826.0703603,-52232.782743,-26121.352055,-34825.9732955,-43531.7621184,+0,-47883.5024031,-43531.0817676,-30475.9434716,+0,-47900.5810127,+0,+0,+0,-60968.2692906,-34838.8729368,-43545.9254219,-52258.2429744,-47559.2274416,-30267.7789607
2010-08-16 15:25:30 UTC,-34801.5883195,-52196.0649333,-26102.9888687,-34801.4911618,-43501.1602515,+0,-47849.8413284,+0,-30454.5188759,+0,-47863.5760602,+0,-52212.1519907,+0,-60921.1682707,-34811.9584141,-43512.2847712,-52217.8711283,-47577.0224539,-30279.1045391
2010-08-16 15:26:00 UTC,-34808.6992661,-52206.7297642,-26108.3225905,-34808.6021482,-43510.0487279,+0,-47859.6183706,+0,-30460.7418186,+0,-47870.6702475,+0,-52219.8906373,-39168.8487062,-60930.1980035,-34817.1181839,-43518.7339832,-52225.6108003,-47598.7770959,-30292.9500616
2010-08-16 15:26:30 UTC,-34827.3506549,-52234.7026787,-26122.3124747,+0,-43533.3624211,+0,-47885.2626937,+0,-30477.064051,+0,-47894.2841721,+0,-52245.6497278,-39188.1704005,-60960.2546427,-34834.2931488,-43540.2010235,-52251.3733046,-47596.2256553,-30291.3262228
2010-08-16 15:27:00 UTC,-34823.144258,-52228.3940236,+0,+0,-43528.1045474,+0,-47879.4791994,+0,-30473.3829423,-60935.4957199,-47890.2394124,-39185.5469959,-52241.237529,-39184.8608442,-60955.1063293,+0,-43536.5239973,-52246.9605209,-47562.487444,-30269.8538787
2010-08-16 15:27:30 UTC,-34792.5015556,-52182.4368186,+0,+0,-43489.8020611,+0,-47837.3476791,+0,-30446.5668526,-60881.8762759,-47848.0937438,-39151.0612345,-52195.2632102,-39150.3758639,-60901.4618299,+0,-43498.2100457,-52200.9801095,-47597.6893558,-30292.25778
2010-08-16 15:28:00 UTC,-34796.3046312,-52188.1405819,+0,+0,-43494.5557949,+0,-47842.5766355,+0,-30449.8950062,-60888.5310021,-47853.3244565,-39155.3412736,-52200.9690979,-39154.6558061,-60908.1196663,+0,-43502.9652026,-52206.6867534,-47556.9755643,-30266.3458983
2010-08-16 15:28:30 UTC,-34793.7413615,-52184.2962504,+0,+0,-43491.3517824,+0,-47839.0523234,+0,+0,-60884.0457224,-47848.0173758,-39150.9987462,-52195.1799047,-39150.313377,-60901.3646259,+0,-43498.1406207,-52200.8967928,-47517.1090853,-30240.9732797
2010-08-16 15:29:00 UTC,-34793.3585467,-52183.7221137,+0,+0,-43490.873275,+0,-47838.5259804,+0,+0,-60883.3758625,-47847.4908864,-39150.5679455,-52194.6055873,-39149.8825861,-60900.6944916,+0,-43497.6619977,-52200.3223994,-47565.8289482,-30271.9805454
